File Updated: 29-May-2025 16:31:49 
Data version 2.5 
Site:" Bondville, United States" 
Site_Code,Latitude,Longitude,Elevation_meters,Filter_ID,Start_Year_local,Start_Month_local,Start_Day_local,Start_hour_local,End_Year_local,End_Month_local,End_Day_local,End_hour_local,Hours_sampled,Parameter_Code,Parameter_Name,Value,Units,Analytical_MDL,MDL,UNC,Method_Code,Collection_Description,Analysis_Description,Conditions,Flag
USBO,   40.0533,-88.3719,212, USBO-0020, 2015,11,10,9,2015,11,19,9,24,28904, Titanium PM2.5, -0.25, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0021, 2015,11,19,9,2015,11,28,9,24,28904, Titanium PM2.5, -0.06, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0023, 2015,12,16,9,2015,12,25,9,24,28904, Titanium PM2.5, 0.12, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0017, 2015,10,14,9,2015,10,23,9,24,28905, Vanadium PM2.5, 0.15, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0018, 2015,10,23,9,2015,11,1,9,24,28905, Vanadium PM2.5, -0.07, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0020, 2015,11,10,9,2015,11,19,9,24,28905, Vanadium PM2.5, -0.13, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0021, 2015,11,19,9,2015,11,28,9,24,28905, Vanadium PM2.5, -0.14, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0023, 2015,12,16,9,2015,12,25,9,24,28905, Vanadium PM2.5, -0.14, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0017, 2015,10,14,9,2015,10,23,9,24,28906, Chromium PM2.5, 0.97, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0018, 2015,10,23,9,2015,11,1,9,24,28906, Chromium PM2.5, 0.02, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0020, 2015,11,10,9,2015,11,19,9,24,28906, Chromium PM2.5, 0.1, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0021, 2015,11,19,9,2015,11,28,9,24,28906, Chromium PM2.5, 0.69, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0023, 2015,12,16,9,2015,12,25,9,24,28906, Chromium PM2.5, 0.35, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0017, 2015,10,14,9,2015,10,23,9,24,28907, Manganese PM2.5, 4.07, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0018, 2015,10,23,9,2015,11,1,9,24,28907, Manganese PM2.5, 1.3, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0020, 2015,11,10,9,2015,11,19,9,24,28907, Manganese PM2.5, -0.22, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0021, 2015,11,19,9,2015,11,28,9,24,28907, Manganese PM2.5, -0.33, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0023, 2015,12,16,9,2015,12,25,9,24,28907, Manganese PM2.5, -0.04, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0017, 2015,10,14,9,2015,10,23,9,24,28908, Iron PM2.5, 90.56, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0018, 2015,10,23,9,2015,11,1,9,24,28908, Iron PM2.5, 19.27, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0020, 2015,11,10,9,2015,11,19,9,24,28908, Iron PM2.5, -16.14, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0021, 2015,11,19,9,2015,11,28,9,24,28908, Iron PM2.5, -2.68, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0023, 2015,12,16,9,2015,12,25,9,24,28908, Iron PM2.5, -6.11, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0017, 2015,10,14,9,2015,10,23,9,24,28909, Cobalt PM2.5, 0.05, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0018, 2015,10,23,9,2015,11,1,9,24,28909, Cobalt PM2.5, 0.05, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0020, 2015,11,10,9,2015,11,19,9,24,28909, Cobalt PM2.5, 0.03, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0021, 2015,11,19,9,2015,11,28,9,24,28909, Cobalt PM2.5, 0.01, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0023, 2015,12,16,9,2015,12,25,9,24,28909, Cobalt PM2.5, -0.01, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0018, 2015,10,23,9,2015,11,1,9,24,28910, Nickel PM2.5, -15.11, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0020, 2015,11,10,9,2015,11,19,9,24,28910, Nickel PM2.5, 2.66, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0021, 2015,11,19,9,2015,11,28,9,24,28910, Nickel PM2.5, -23.96, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0023, 2015,12,16,9,2015,12,25,9,24,28910, Nickel PM2.5, 29.81, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0017, 2015,10,14,9,2015,10,23,9,24,28911, Copper PM2.5, -0.39, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0018, 2015,10,23,9,2015,11,1,9,24,28911, Copper PM2.5, 0.33, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0020, 2015,11,10,9,2015,11,19,9,24,28911, Copper PM2.5, 1.05, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0021, 2015,11,19,9,2015,11,28,9,24,28911, Copper PM2.5, -0.24, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0023, 2015,12,16,9,2015,12,25,9,24,28911, Copper PM2.5, -0.81, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0017, 2015,10,14,9,2015,10,23,9,24,28912, Zinc PM2.5, 30.68, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0018, 2015,10,23,9,2015,11,1,9,24,28912, Zinc PM2.5, 27.93, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0020, 2015,11,10,9,2015,11,19,9,24,28912, Zinc PM2.5, -0.92, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0021, 2015,11,19,9,2015,11,28,9,24,28912, Zinc PM2.5, 3.12, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0023, 2015,12,16,9,2015,12,25,9,24,28912, Zinc PM2.5, 3.14, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0017, 2015,10,14,9,2015,10,23,9,24,28913, Arsenic PM2.5, 1.9, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0018, 2015,10,23,9,2015,11,1,9,24,28913, Arsenic PM2.5, 0.77, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0020, 2015,11,10,9,2015,11,19,9,24,28913, Arsenic PM2.5, -0.13, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0021, 2015,11,19,9,2015,11,28,9,24,28913, Arsenic PM2.5, -0.11, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0023, 2015,12,16,9,2015,12,25,9,24,28913, Arsenic PM2.5, -0.05, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0017, 2015,10,14,9,2015,10,23,9,24,28914, Selenium PM2.5, 0.15, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0018, 2015,10,23,9,2015,11,1,9,24,28914, Selenium PM2.5, 0.58, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0020, 2015,11,10,9,2015,11,19,9,24,28914, Selenium PM2.5, -0.54, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0021, 2015,11,19,9,2015,11,28,9,24,28914, Selenium PM2.5, -0, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0023, 2015,12,16,9,2015,12,25,9,24,28914, Selenium PM2.5, 0.31, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0017, 2015,10,14,9,2015,10,23,9,24,28915, Gold PM2.5, -0.3, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0018, 2015,10,23,9,2015,11,1,9,24,28915, Gold PM2.5, -0.26, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0020, 2015,11,10,9,2015,11,19,9,24,28915, Gold PM2.5, 0.14, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0021, 2015,11,19,9,2015,11,28,9,24,28915, Gold PM2.5, -0.28, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0023, 2015,12,16,9,2015,12,25,9,24,28915, Gold PM2.5, -0.33, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0018, 2015,10,23,9,2015,11,1,9,24,28916, Cadmium PM2.5, 0.15, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0020, 2015,11,10,9,2015,11,19,9,24,28916, Cadmium PM2.5, 0.02, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0021, 2015,11,19,9,2015,11,28,9,24,28916, Cadmium PM2.5, -0, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0023, 2015,12,16,9,2015,12,25,9,24,28916, Cadmium PM2.5, 0.03, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0017, 2015,10,14,9,2015,10,23,9,24,28918, Barium PM2.5, 0.88, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0018, 2015,10,23,9,2015,11,1,9,24,28918, Barium PM2.5, 0.63, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0020, 2015,11,10,9,2015,11,19,9,24,28918, Barium PM2.5, -0.92, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0021, 2015,11,19,9,2015,11,28,9,24,28918, Barium PM2.5, 3.45, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0023, 2015,12,16,9,2015,12,25,9,24,28918, Barium PM2.5, -0.79, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0017, 2015,10,14,9,2015,10,23,9,24,28919, Cerium PM2.5, 0.11, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0018, 2015,10,23,9,2015,11,1,9,24,28919, Cerium PM2.5, 0.17, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0020, 2015,11,10,9,2015,11,19,9,24,28919, Cerium PM2.5, 0, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0021, 2015,11,19,9,2015,11,28,9,24,28919, Cerium PM2.5, 0, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0023, 2015,12,16,9,2015,12,25,9,24,28919, Cerium PM2.5, 0, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0017, 2015,10,14,9,2015,10,23,9,24,28920, Lead PM2.5, 0.54, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
